ksh_code,name,county_name
33048,Encs,Borsod-Abaúj-Zemplén
33057,Zics,Somogy
33066,Ibafa,Baranya
33075,Tarhos,Békés
33084,Gordisa,Baranya
33093,Alacska,Borsod-Abaúj-Zemplén
33109,Csatka,Komárom-Esztergom
33118,Csomád,Pest
33127,Berhida,Veszprém
33136,Zalaszentgyörgy,Zala
33145,Nyírpazony,Szabolcs-Szatmár-Bereg
33154,Bóly,Baranya
33163,Dad,Komárom-Esztergom
33172,Szeleste,Vas
33181,Nagyrozvágy,Borsod-Abaúj-Zemplén
33190,Doboz,Békés
33206,Kisecset,Nógrád
33215,Kisnyárád,Baranya
33224,Márokpapi,Szabolcs-Szatmár-Bereg
33233,Gödre,Baranya
33242,Hollókő,Nógrád
33251,Felpéc,Győr-Moson-Sopron
33260,Bélapátfalva,Heves
33279,Alsószentmárton,Baranya
33288,Zalaszántó,Zala
33297,Hunya,Békés
33303,Bódvarákó,Borsod-Abaúj-Zemplén
33312,Felsőtold,Nógrád
33321,Soponya,Fejér
33330,Lánycsók,Baranya
33349,Mőcsény,Tolna
33358,Terem,Szabolcs-Szatmár-Bereg
33367,Szeged,Csongrád-Csanád
33376,Miklósi,Somogy
33385,Acsalag,Győr-Moson-Sopron
33394,Kapoly,Somogy
33400,Kishartyán,Nógrád
33419,Perkupa,Borsod-Abaúj-Zemplén
33428,Egervár,Zala
33437,Szerep,Hajdú-Bihar
33446,Bedő,Hajdú-Bihar
33455,Gyomaendrőd,Békés
33482,Sátorhely,Baranya
33491,Szárliget,Komárom-Esztergom
33516,Szákszend,Komárom-Esztergom
33525,Mátraterenye,Nógrád
33534,Bátonyterenye,Nógrád
33543,Nagyszentjános,Győr-Moson-Sopron
33552,Herceghalom,Pest
33561,Apaj,Pest
33570,Pörböly,Tolna
33589,Érsekhalma,Bács-Kiskun
33598,Felsőlajos,Bács-Kiskun
33604,Újtelek,Bács-Kiskun
33613,Szentegát,Baranya
33622,Fülöpjakab,Bács-Kiskun
33631,Bugacpusztaháza,Bács-Kiskun
33640,Csém,Komárom-Esztergom
33659,Újdombrád,Szabolcs-Szatmár-Bereg
33668,Lébény,Győr-Moson-Sopron
33677,Mosonszentmiklós,Győr-Moson-Sopron
33686,Petőfibánya,Heves
33695,Kisfalud,Győr-Moson-Sopron
33701,Rábacsécsény,Győr-Moson-Sopron
33710,Rábaszentmihály,Győr-Moson-Sopron
33729,Verőce,Pest
33738,Kismaros,Pest
33747,Tiszavid,Szabolcs-Szatmár-Bereg
33756,Máza,Baranya
33765,Szászvár,Baranya
33774,Gyüre,Szabolcs-Szatmár-Bereg
33783,Nagyvarsány,Szabolcs-Szatmár-Bereg
33792,Lakhegy,Zala
33808,Bodrogkisfalud,Borsod-Abaúj-Zemplén
33817,Szegi,Borsod-Abaúj-Zemplén
33826,Neszmély,Komárom-Esztergom
33835,Dunaalmás,Komárom-Esztergom
33844,Balatonrendes,Veszprém
33853,Balatonboglár,Somogy
33862,Balatonlelle,Somogy
33871,Egeralja,Veszprém
33880,Patvarc,Nógrád
33899,Nagydobsza,Baranya
33905,Kisdobsza,Baranya
33914,Tarjánpuszta,Győr-Moson-Sopron
33923,Mánfa,Baranya
33932,Hobol,Baranya
33941,Eplény,Veszprém
33950,Bőny,Győr-Moson-Sopron
33969,Rétalap,Győr-Moson-Sopron
33978,Csörnyeföld,Zala
33987,Muraszemenye,Zala
33996,Farád,Győr-Moson-Sopron
34005,Berekfürdő,Jász-Nagykun-Szolnok
34014,Folyás,Hajdú-Bihar
34023,Tokodaltáró,Komárom-Esztergom
34032,Szaporca,Baranya
34041,Pálmajor,Somogy
34050,Hunyadfalva,Jász-Nagykun-Szolnok
34069,Ormosbánya,Borsod-Abaúj-Zemplén
34078,Csabaszabadi,Békés
34087,Tormásliget,Vas
34096,Móricgát,Bács-Kiskun
34102,Bocskaikert,Hajdú-Bihar
34111,Csincse,Borsod-Abaúj-Zemplén
34120,Rudolftelep,Borsod-Abaúj-Zemplén
34139,Budapest 23. ker.,főváros
34148,Pilisjászfalu,Pest
34157,Kistarcsa,Pest
34166,Kerepes,Pest
34175,Csataszög,Jász-Nagykun-Szolnok
34184,Alsóbogát,Somogy
34193,Kaszó,Somogy
34209,Kulcs,Fejér
34218,Uzsa,Veszprém
34227,Annavölgy,Komárom-Esztergom
34236,Szántód,Somogy
34245,Algyő,Csongrád-Csanád
34254,Pétfürdő,Veszprém
34263,Zichyújfalu,Fejér
34272,Farkaslyuk,Borsod-Abaúj-Zemplén
34281,Nagykeresztúr,Nógrád
34290,Berente,Borsod-Abaúj-Zemplén
34306,Óbarok,Fejér
34315,Remeteszőlős,Pest
34324,Pálosvörösmart,Heves
34333,Csörög,Pest
34342,Daruszentmiklós,Fejér
34351,Károlyháza,Győr-Moson-Sopron
34360,Rákóczibánya,Nógrád
34379,Kerekharaszt,Heves
34388,Szorgalmatos,Szabolcs-Szatmár-Bereg
34397,Monorierdő,Pest
34403,Zákányfalu,Somogy
34412,Mosonudvar,Győr-Moson-Sopron
34421,Balatonakarattya,Veszprém
